bike_id,user_type,member_birth_year,member_gender
1144,Customer,1971.0,Female
890,Subscriber,1986.0,Male
2314,Customer,,
3476,Subscriber,1953.0,Male
835,Subscriber,1997.0,Male
453,Customer,1998.0,Male
3853,Subscriber,1984.0,Male
981,Customer,1993.0,Female
2442,Subscriber,1988.0,Male
1351,Customer,,
4048,Subscriber,1989.0,Male
1170,Subscriber,1988.0,Male
285,Subscriber,,
124,Subscriber,1986.0,Female
1132,Subscriber,1990.0,Male
3534,Customer,1981.0,Male
343,Subscriber,1994.0,Male
3303,Subscriber,1990.0,Male
3706,Subscriber,1981.0,Male
1306,Subscriber,1973.0,Male
2440,Subscriber,1990.0,Female
1346,Subscriber,1992.0,Male
762,Subscriber,1983.0,Male
3119,Subscriber,1999.0,Male
3650,Subscriber,1981.0,Male
1545,Customer,1991.0,Male
2137,Customer,1991.0,Female
3459,Subscriber,1994.0,Female
128,Subscriber,1994.0,Male
1886,Subscriber,1972.0,Male
2986,Subscriber,1977.0,Female
3067,Subscriber,1959.0,Male
1122,Customer,1969.0,Male
2454,Subscriber,1970.0,Other
1869,Subscriber,1998.0,Male
764,Subscriber,1982.0,Male
650,Subscriber,1982.0,Male
1472,Subscriber,1995.0,Other
3493,Subscriber,1980.0,Male
2233,Subscriber,1991.0,Male
2672,Subscriber,1987.0,Male
2281,Subscriber,1983.0,Female
2726,Subscriber,1976.0,Male
452,Subscriber,1984.0,Male
3128,Subscriber,1985.0,Female
1011,Subscriber,1993.0,Male
1895,Subscriber,1986.0,Male
1841,Subscriber,1986.0,Female
3432,Subscriber,1994.0,Male
48,Subscriber,1987.0,Male
1215,Customer,1987.0,Female
868,Customer,1990.0,Female
118,Subscriber,1989.0,Male
3357,Subscriber,1988.0,Male
2502,Subscriber,1989.0,Female
3744,Subscriber,1984.0,Male
64,Subscriber,1992.0,Male
1265,Subscriber,1992.0,Female
266,Subscriber,1989.0,Female
1833,Subscriber,1972.0,Male
2557,Subscriber,1992.0,Female
1022,Subscriber,1985.0,Female
108,Subscriber,1991.0,Female
3301,Subscriber,1961.0,Male
1297,Subscriber,1985.0,Male
1677,Subscriber,1994.0,Female
2038,Subscriber,1998.0,Male
534,Subscriber,1994.0,Male
2040,Customer,,
1634,Subscriber,1983.0,Female
1992,Subscriber,1981.0,Male
2299,Subscriber,1981.0,Female
1405,Subscriber,1986.0,Male
2873,Subscriber,1980.0,Male
2412,Subscriber,1965.0,Male
2200,Customer,1993.0,Female
1597,Subscriber,1993.0,Male
3670,Subscriber,1981.0,Male
841,Subscriber,1988.0,Female
1952,Subscriber,,
1606,Subscriber,1989.0,Male
2198,Subscriber,1982.0,Male
1877,Subscriber,1993.0,Female
1844,Subscriber,1989.0,Female
2526,Subscriber,1967.0,Male
341,Subscriber,1992.0,Female
2208,Subscriber,1989.0,Male
1906,Subscriber,1985.0,Female
748,Subscriber,1967.0,Male
2598,Subscriber,1986.0,Male
1184,Customer,1984.0,Male
2161,Subscriber,1995.0,Male
3441,Subscriber,1990.0,Male
281,Subscriber,1965.0,Female
716,Subscriber,1994.0,Male
737,Subscriber,1994.0,Female
2947,Subscriber,1983.0,Male
3311,Subscriber,1990.0,Male
273,Subscriber,1992.0,Female
1522,Customer,1982.0,Male
3637,Customer,1999.0,Female
1320,Customer,,
1575,Subscriber,1993.0,Male
1301,Subscriber,1976.0,Male
1615,Subscriber,1989.0,Male
1304,Subscriber,1980.0,Male
1378,Subscriber,1996.0,Male
542,Subscriber,1991.0,Male
1871,Subscriber,1992.0,Male
982,Subscriber,1989.0,Male
1552,Subscriber,1989.0,Male
1569,Subscriber,1980.0,Male
3107,Subscriber,1960.0,Male
1163,Subscriber,1975.0,Male
1168,Subscriber,1954.0,Male
2230,Subscriber,1987.0,Male
2352,Subscriber,1985.0,Male
1281,Subscriber,1985.0,Male
3631,Subscriber,1982.0,Male
2589,Subscriber,1989.0,Male
414,Subscriber,1987.0,Male
309,Subscriber,1981.0,Male
3633,Subscriber,1986.0,Male
1227,Subscriber,1986.0,Male
366,Subscriber,1971.0,Female
2816,Subscriber,1995.0,Male
3340,Subscriber,1967.0,Male
927,Subscriber,1989.0,Female
2147,Subscriber,1987.0,Female
4034,Subscriber,1995.0,Male
3243,Subscriber,1994.0,Male
153,Subscriber,1985.0,Female
1949,Subscriber,1983.0,Male
3160,Subscriber,1982.0,Male
1832,Customer,1991.0,Male
1048,Subscriber,1976.0,Female
144,Subscriber,1997.0,Female
3379,Subscriber,1984.0,Male
1245,Subscriber,1993.0,Male
148,Subscriber,1962.0,Male
900,Subscriber,1988.0,Male
1588,Subscriber,1991.0,Female
2482,Customer,1994.0,Male
2922,Subscriber,1989.0,Female
3133,Subscriber,1988.0,Female
1482,Subscriber,1994.0,Female
1947,Subscriber,1984.0,Female
1428,Subscriber,1988.0,Female
2001,Subscriber,1998.0,Male
3596,Subscriber,1979.0,Male
479,Subscriber,1989.0,Female
228,Subscriber,,
460,Subscriber,1989.0,Female
2887,Subscriber,1986.0,Male
3719,Subscriber,1987.0,Female
2833,Subscriber,1996.0,Male
2224,Subscriber,1979.0,Female
2899,Subscriber,1981.0,Male
241,Subscriber,1996.0,Male
3597,Customer,1963.0,Male
3582,Subscriber,1967.0,Male
3525,Subscriber,1996.0,Female
1791,Subscriber,1991.0,Female
2186,Subscriber,1974.0,Male
384,Subscriber,1979.0,Male
1520,Customer,1974.0,Female
2427,Subscriber,1987.0,Male
3251,Subscriber,1985.0,Male
2638,Subscriber,1988.0,Male
3286,Subscriber,1988.0,Male
661,Subscriber,1977.0,Male
3290,Subscriber,1991.0,Male
282,Subscriber,1986.0,Male
370,Subscriber,1987.0,Male
2375,Subscriber,1991.0,Female
3353,Subscriber,1985.0,Female
3444,Subscriber,1989.0,Female
1135,Subscriber,1989.0,Other
2292,Subscriber,1981.0,Female
1211,Subscriber,1995.0,Male
3522,Subscriber,1988.0,Male
2980,Subscriber,1996.0,Female
1870,Subscriber,1985.0,Female
1337,Subscriber,1990.0,Male
576,Subscriber,1982.0,Male
1967,Subscriber,1984.0,Male
177,Subscriber,1989.0,Female
3583,Subscriber,1998.0,Female
7196,Subscriber,1976.0,Male
2464,Subscriber,1988.0,Male
1697,Subscriber,1990.0,Female
831,Subscriber,1989.0,Female
2539,Subscriber,1991.0,Male
3693,Subscriber,1964.0,Male
2130,Subscriber,1992.0,Female
2107,Subscriber,1995.0,Male
2775,Subscriber,1957.0,Male
1881,Subscriber,1997.0,Female
3274,Subscriber,1996.0,Female
2885,Subscriber,1981.0,Male
2048,Subscriber,1992.0,Male
2913,Subscriber,1935.0,Male
708,Subscriber,1985.0,Male
675,Customer,1989.0,Male
877,Subscriber,1973.0,Male
2521,Subscriber,1986.0,Male
199,Subscriber,1984.0,Male
1266,Subscriber,1997.0,Female
2665,Subscriber,1990.0,Female
1630,Subscriber,1986.0,Male
3485,Subscriber,1961.0,Male
2705,Customer,,
224,Subscriber,1989.0,Male
3266,Subscriber,1990.0,Male
1890,Subscriber,1988.0,Male
2905,Subscriber,1969.0,Male
3032,Subscriber,1989.0,Male
1086,Subscriber,1979.0,Male
2791,Subscriber,1971.0,Male
234,Subscriber,1995.0,Male
265,Customer,1989.0,Male
1708,Subscriber,1980.0,Female
3211,Subscriber,1956.0,Male
1156,Subscriber,1995.0,Male
2118,Subscriber,1976.0,Male
2948,Subscriber,1993.0,Male
3400,Subscriber,1985.0,Male
3296,Customer,1994.0,Male
161,Subscriber,1983.0,Female
346,Subscriber,1980.0,Male
676,Subscriber,1989.0,Male
1912,Subscriber,1989.0,Male
463,Customer,,
339,Subscriber,1993.0,Male
2316,Subscriber,1980.0,Female
110,Subscriber,1986.0,Male
3513,Subscriber,1986.0,Male
2452,Subscriber,1985.0,Female
2025,Subscriber,1991.0,Male
3179,Subscriber,1987.0,Male
3079,Subscriber,1974.0,Male
2039,Subscriber,1983.0,Male
327,Subscriber,1987.0,Male
476,Subscriber,1996.0,Female
3100,Subscriber,1989.0,Female
3096,Subscriber,1991.0,Male
544,Subscriber,1988.0,Female
1547,Subscriber,1975.0,Male
1261,Customer,1995.0,Male
1023,Customer,1985.0,Male
2985,Subscriber,1982.0,Female
2367,Subscriber,1998.0,Male
992,Subscriber,1989.0,Male
1018,Customer,1986.0,Male
325,Subscriber,1993.0,Male
521,Subscriber,1989.0,Male
3625,Subscriber,1996.0,Male
858,Subscriber,1996.0,Male
18,Customer,,
2250,Subscriber,1985.0,Male
1229,Subscriber,1989.0,Other
1605,Customer,1998.0,Female
902,Subscriber,1963.0,Female
3540,Subscriber,1974.0,Male
732,Subscriber,1971.0,Male
1376,Subscriber,1992.0,Male
1687,Subscriber,1995.0,Male
3361,Subscriber,1963.0,Male
2111,Subscriber,1994.0,Male
3619,Subscriber,1987.0,Male
289,Subscriber,1977.0,Female
477,Customer,1994.0,Male
2804,Subscriber,1988.0,Male
373,Subscriber,1996.0,Male
2613,Subscriber,1973.0,Male
3481,Subscriber,1994.0,Male
936,Subscriber,1977.0,Male
1699,Subscriber,1992.0,Female
898,Subscriber,1990.0,Male
2954,Subscriber,1962.0,Female
3122,Customer,,
2717,Subscriber,1983.0,Male
819,Subscriber,1993.0,Male
1054,Subscriber,1997.0,Female
3367,Subscriber,2000.0,Male
3564,Subscriber,1977.0,Male
2331,Subscriber,1976.0,Male
939,Customer,1990.0,Male
1057,Subscriber,1994.0,Male
2780,Subscriber,1965.0,Male
1166,Subscriber,1990.0,Male
139,Subscriber,1995.0,Male
3948,Subscriber,1961.0,Male
2046,Subscriber,1998.0,Male
1119,Subscriber,1994.0,Female
3548,Subscriber,1983.0,Male
1577,Subscriber,1979.0,Male
2531,Subscriber,1980.0,Female
461,Subscriber,1986.0,Female
3376,Subscriber,1994.0,Male
393,Subscriber,1985.0,Male
3421,Subscriber,1996.0,Female
2050,Subscriber,1994.0,Female
1160,Subscriber,1985.0,Male
2774,Subscriber,1995.0,Male
1784,Subscriber,1992.0,Male
1275,Customer,1988.0,Male
1252,Subscriber,1977.0,Male
2965,Subscriber,1964.0,Male
1441,Subscriber,1971.0,Female
3885,Subscriber,1991.0,Male
3188,Subscriber,1954.0,Male
3799,Subscriber,1977.0,Male
910,Subscriber,1986.0,Female
3829,Subscriber,1977.0,Male
2996,Subscriber,1998.0,Male
2918,Subscriber,1995.0,Male
1125,Subscriber,1993.0,Male
240,Customer,1987.0,Female
3422,Subscriber,1994.0,Female
1550,Customer,1969.0,Male
3094,Subscriber,1986.0,Male
426,Subscriber,1975.0,Male
1464,Subscriber,1997.0,Male
506,Customer,1993.0,Female
2840,Subscriber,1992.0,Male
970,Subscriber,1992.0,Male
3244,Subscriber,1988.0,Female
2456,Customer,1994.0,Female
3168,Subscriber,1993.0,Male
3608,Subscriber,1977.0,Female
2237,Subscriber,1988.0,Female
1357,Customer,1987.0,Male
470,Subscriber,1993.0,Female
131,Subscriber,1993.0,Male
2032,Subscriber,1992.0,Male
2993,Subscriber,1983.0,Male
2472,Subscriber,1985.0,Male
2092,Customer,,
4011,Subscriber,1992.0,Male
1030,Customer,,
376,Customer,,
2745,Subscriber,1974.0,Male
884,Subscriber,1993.0,Female
2142,Subscriber,1984.0,Male
1371,Subscriber,1995.0,Male
1707,Subscriber,1983.0,Male
2902,Subscriber,1992.0,Male
3158,Subscriber,1980.0,Male
3069,Subscriber,1988.0,Female
3616,Subscriber,1998.0,Male
988,Subscriber,1985.0,Male
1354,Subscriber,1988.0,Male
2733,Subscriber,1985.0,Male
3037,Subscriber,1997.0,Female
1490,Subscriber,1988.0,Male
455,Customer,1989.0,Male
1651,Subscriber,1995.0,Male
3260,Subscriber,1990.0,Male
2561,Subscriber,1990.0,Male
30,Subscriber,1972.0,Female
3124,Subscriber,1985.0,Male
3004,Subscriber,1974.0,Male
3349,Subscriber,1994.0,Female
693,Customer,1996.0,Male
3789,Subscriber,1977.0,Male
438,Subscriber,1981.0,Female
3565,Subscriber,1988.0,Male
3029,Subscriber,1992.0,Male
3219,Subscriber,1989.0,Female
3287,Customer,1991.0,Female
1073,Subscriber,1993.0,Female
2344,Subscriber,1973.0,Male
608,Customer,1986.0,Male
2496,Customer,1987.0,Other
3756,Subscriber,1989.0,Female
2861,Subscriber,1982.0,Male
3033,Subscriber,1990.0,Male
555,Customer,1991.0,Male
3404,Subscriber,1900.0,Male
3416,Subscriber,1964.0,Male
2141,Subscriber,1989.0,Male
3702,Customer,1989.0,Male
1434,Subscriber,1986.0,Male
2486,Subscriber,1986.0,Female
833,Customer,1982.0,Male
2907,Customer,1973.0,Male
1466,Subscriber,1991.0,Male
4027,Subscriber,1990.0,Male
345,Subscriber,1980.0,Other
2666,Subscriber,1983.0,Male
1207,Subscriber,1950.0,Male
1974,Customer,,
2524,Subscriber,1993.0,Female
1722,Customer,1995.0,Female
3634,Subscriber,1991.0,Male
4010,Subscriber,1977.0,Male
427,Subscriber,1987.0,Male
2499,Subscriber,1977.0,Male
3103,Subscriber,1994.0,Male
574,Subscriber,1972.0,Female
3354,Subscriber,1989.0,Male
3538,Subscriber,1988.0,Male
2981,Subscriber,1965.0,Male
2082,Subscriber,1988.0,Male
2881,Customer,1970.0,Male
2266,Subscriber,1986.0,Male
1696,Customer,1987.0,Female
76,Subscriber,1971.0,Female
3223,Subscriber,1974.0,Male
3412,Subscriber,1993.0,Male
1116,Customer,1996.0,Female
3556,Subscriber,1965.0,Male
1332,Subscriber,1982.0,Female
2423,Subscriber,1995.0,Male
1727,Subscriber,1969.0,Male
473,Subscriber,1988.0,Female
719,Subscriber,1980.0,Other
3464,Subscriber,1974.0,Female
3371,Subscriber,1992.0,Male
1003,Subscriber,1986.0,Male
99,Subscriber,1986.0,Male
3479,Subscriber,1977.0,Male
940,Subscriber,1987.0,Female
221,Subscriber,1997.0,Female
1078,Subscriber,1997.0,Male
3208,Subscriber,1958.0,Male
1070,Customer,1978.0,Male
1480,Subscriber,1994.0,Male
967,Subscriber,1994.0,Male
3627,Subscriber,1985.0,Male
3262,Subscriber,1972.0,Male
2888,Subscriber,1994.0,Male
535,Customer,,
3036,Customer,1983.0,Male
3547,Customer,1970.0,Male
1885,Subscriber,1973.0,Male
350,Subscriber,1985.0,Female
1277,Subscriber,1994.0,Female
3242,Subscriber,1970.0,Male
3601,Customer,1992.0,Female
3408,Subscriber,1995.0,Male
2990,Subscriber,1992.0,Male
1591,Subscriber,1991.0,Female
843,Customer,1993.0,Female
2528,Subscriber,1997.0,Male
3711,Customer,1994.0,Male
1474,Subscriber,1999.0,Female
2975,Subscriber,1980.0,Male
1312,Customer,1969.0,Male
883,Subscriber,1986.0,Male
154,Subscriber,1995.0,Male
272,Subscriber,1987.0,Male
1237,Subscriber,1981.0,Male
1611,Customer,1995.0,Female
2634,Subscriber,1974.0,Female
2781,Customer,1982.0,Male
3514,Subscriber,1984.0,Male
866,Subscriber,1988.0,Male
2349,Customer,,
1338,Customer,,
3815,Customer,1983.0,Female
4062,Customer,1983.0,Female
3985,Subscriber,1974.0,Male
2750,Subscriber,1977.0,Male
2667,Subscriber,1993.0,Female
2594,Subscriber,1995.0,Male
2927,Customer,1996.0,Male
744,Customer,1993.0,Male
43,Customer,1998.0,Female
3639,Subscriber,1988.0,Female
406,Subscriber,1994.0,Female
3178,Subscriber,1954.0,Male
3321,Subscriber,1984.0,Male
3788,Subscriber,1977.0,Male
3552,Subscriber,1999.0,Male
585,Customer,1991.0,Male
2010,Subscriber,1987.0,Male
923,Subscriber,1994.0,Male
2926,Subscriber,1971.0,Female
2714,Subscriber,1999.0,Male
617,Customer,1960.0,Male
1535,Subscriber,1996.0,Male
3125,Customer,1994.0,Male
2724,Subscriber,1983.0,Male
1979,Subscriber,1957.0,Male
2202,Subscriber,1994.0,Male
2575,Customer,1985.0,Male
3929,Subscriber,1995.0,Male
1816,Subscriber,1995.0,Male
1283,Subscriber,1992.0,Male
546,Subscriber,1996.0,Male
2802,Customer,1997.0,Female
3304,Customer,1988.0,Male
3922,Subscriber,1992.0,Male
3506,Subscriber,1984.0,Male
1257,Subscriber,1989.0,Male
775,Subscriber,1984.0,Male
1433,Customer,1988.0,Male
173,Subscriber,1991.0,Male
3755,Subscriber,1981.0,Female
1333,Customer,,
1470,Subscriber,1998.0,Male
1314,Subscriber,1962.0,Male
2184,Subscriber,1992.0,Male
2205,Subscriber,1990.0,Female
2154,Customer,1977.0,Female
723,Subscriber,1990.0,Male
4228,Subscriber,1988.0,Male
2506,Subscriber,1956.0,Male
2260,Subscriber,1988.0,Female
505,Customer,1989.0,Male
1762,Customer,1998.0,Male
1435,Subscriber,1978.0,Male
1448,Subscriber,1982.0,Female
3101,Subscriber,1995.0,Male
2360,Subscriber,1983.0,Female
2674,Subscriber,1997.0,Female
3725,Subscriber,1978.0,Male
1798,Customer,1999.0,Female
1681,Subscriber,1996.0,Female
926,Subscriber,1991.0,Male
17,Customer,1966.0,Male
2313,Subscriber,1966.0,Male
299,Subscriber,1986.0,Male
2886,Subscriber,1980.0,Male
553,Subscriber,1988.0,Male
24,Subscriber,1992.0,Male
450,Subscriber,1987.0,Male
1439,Subscriber,1970.0,Male
3265,Subscriber,1963.0,Female
2169,Subscriber,1993.0,Male
1771,Subscriber,1993.0,Male
969,Subscriber,1995.0,Male
3378,Subscriber,1993.0,Male
363,Subscriber,1986.0,Male
402,Subscriber,1950.0,Male
3598,Subscriber,1977.0,Female
1145,Subscriber,1991.0,Male
1880,Customer,,
904,Subscriber,1996.0,Female
1443,Subscriber,1976.0,Other
1072,Customer,1989.0,Male
132,Subscriber,1962.0,Male
3576,Subscriber,1995.0,Male
853,Subscriber,1983.0,Male
2906,Subscriber,1994.0,Male
348,Subscriber,1986.0,Male
1399,Subscriber,1990.0,Male
1976,Subscriber,1997.0,Female
3280,Customer,1996.0,Male
349,Subscriber,1982.0,Female
2962,Subscriber,1980.0,Female
1580,Customer,1980.0,Female
1461,Subscriber,1984.0,Male
257,Customer,1974.0,Male
1625,Subscriber,1985.0,Female
362,Subscriber,1986.0,Male
3044,Subscriber,1995.0,Female
3017,Subscriber,1970.0,Male
3653,Subscriber,1978.0,Male
605,Subscriber,1989.0,Male
347,Subscriber,1988.0,Male
310,Subscriber,1999.0,Male
1671,Subscriber,1999.0,Male
1013,Subscriber,1982.0,Female
2703,Subscriber,1993.0,Male
1483,Subscriber,1985.0,Male
26,Customer,1999.0,Female
1468,Subscriber,1982.0,Male
334,Subscriber,1995.0,Male
146,Subscriber,1963.0,Female
517,Subscriber,1985.0,Male
2117,Subscriber,1993.0,Male
1790,Subscriber,1997.0,Male
2591,Subscriber,1979.0,Male
3603,Customer,1980.0,Male
3407,Subscriber,1986.0,Male
2296,Subscriber,1954.0,Male
3647,Subscriber,1995.0,Male
916,Subscriber,1997.0,Male
1400,Customer,1991.0,Female
663,Subscriber,1983.0,Female
3049,Subscriber,1993.0,Female
42,Subscriber,1977.0,Male
1792,Subscriber,1994.0,Female
1429,Subscriber,1989.0,Female
1559,Customer,1995.0,Male
3291,Subscriber,1982.0,Other
626,Subscriber,1964.0,Male
2275,Subscriber,1969.0,Male
2979,Customer,1990.0,Male
3043,Customer,1992.0,Female
194,Customer,1992.0,Female
2366,Subscriber,1989.0,Male
2116,Subscriber,1992.0,Male
496,Subscriber,1991.0,Male
754,Subscriber,1991.0,Female
2722,Customer,1988.0,Female
3271,Customer,1988.0,Female
1113,Customer,1988.0,Male
558,Subscriber,1986.0,Female
808,Subscriber,1990.0,Male
634,Subscriber,1972.0,Male
223,Customer,1985.0,Male
2068,Customer,1982.0,Male
308,Subscriber,1986.0,Male
3528,Subscriber,1982.0,Male
670,Subscriber,1995.0,Female
2065,Subscriber,1988.0,Male
2898,Subscriber,1994.0,Male
3563,Subscriber,1980.0,Female
3273,Customer,1983.0,Other
2163,Subscriber,1988.0,Male
583,Subscriber,1992.0,Male
509,Subscriber,1982.0,Male
596,Subscriber,,
1001,Subscriber,1993.0,Male
3356,Subscriber,1996.0,Female
1411,Subscriber,1988.0,Male
1932,Subscriber,1989.0,Male
3267,Customer,1982.0,Male
292,Subscriber,1986.0,Female
2401,Subscriber,1992.0,Male
3454,Subscriber,1978.0,Female
1395,Subscriber,1991.0,Female
304,Subscriber,1973.0,Female
742,Subscriber,1991.0,Male
825,Subscriber,1985.0,Male
197,Subscriber,1975.0,Male
1002,Subscriber,1988.0,Female
80,Subscriber,1999.0,Male
616,Subscriber,1989.0,Male
2222,Subscriber,1971.0,Male
3539,Customer,1970.0,Female
3098,Subscriber,1988.0,Female
3436,Subscriber,1982.0,Female
59,Subscriber,1988.0,Female
1787,Subscriber,1982.0,Female
2737,Subscriber,1970.0,Male
1558,Subscriber,1992.0,Male
1510,Subscriber,1993.0,Male
4008,Subscriber,1992.0,Male
1226,Customer,1978.0,Male
2011,Customer,1986.0,Male
1501,Subscriber,1998.0,Male
3521,Subscriber,1992.0,Female
989,Subscriber,,
1096,Subscriber,1985.0,Female
1623,Subscriber,1991.0,Male
591,Subscriber,1963.0,Other
3701,Subscriber,1989.0,Female
2970,Subscriber,1980.0,Male
3317,Subscriber,1973.0,Male
3694,Subscriber,1995.0,Male
1578,Subscriber,1991.0,Male
548,Subscriber,1993.0,Male
204,Customer,2000.0,Male
959,Subscriber,1973.0,Male
212,Subscriber,1975.0,Male
2536,Subscriber,1999.0,Female
1328,Subscriber,1989.0,Male
3651,Subscriber,1978.0,Male
3247,Subscriber,1987.0,Male
2823,Subscriber,1965.0,Male
1064,Subscriber,1988.0,Male
986,Subscriber,1989.0,Female
1551,Subscriber,1994.0,Female
1562,Subscriber,1993.0,Female
2656,Subscriber,1998.0,Male
1672,Subscriber,1999.0,Female
2028,Subscriber,1973.0,Male
3209,Customer,1956.0,Male
3463,Subscriber,1993.0,Male
525,Customer,1986.0,Male
77,Subscriber,1957.0,Male
531,Subscriber,1973.0,Male
1848,Subscriber,1947.0,Male
3199,Subscriber,1988.0,Male
2601,Subscriber,1986.0,Male
256,Subscriber,1994.0,Female
1857,Subscriber,1986.0,Male
3027,Subscriber,1958.0,Male
878,Subscriber,1990.0,Male
284,Subscriber,1995.0,Male
1387,Subscriber,1990.0,Male
3224,Subscriber,,
3679,Subscriber,1965.0,Female
1330,Subscriber,1989.0,Female
1162,Subscriber,1991.0,Female
2580,Subscriber,1986.0,Male
871,Subscriber,1985.0,Male
2529,Subscriber,1995.0,Female
229,Subscriber,1985.0,Male
1259,Subscriber,1978.0,Male
2676,Subscriber,1985.0,Male
2112,Subscriber,1957.0,Male
2064,Subscriber,1992.0,Male
1715,Subscriber,1993.0,Male
3626,Subscriber,,
15,Customer,1977.0,Female
551,Subscriber,1989.0,Female
1905,Subscriber,1992.0,Male
3887,Subscriber,1996.0,Male
864,Subscriber,1986.0,Male
2788,Subscriber,1983.0,Male
2447,Subscriber,1995.0,Female
643,Subscriber,1990.0,Male
233,Customer,,
1051,Customer,1999.0,Male
2097,Customer,1992.0,Female
2635,Subscriber,1986.0,Male
2302,Subscriber,1970.0,Male
2381,Subscriber,1984.0,Male
615,Subscriber,1993.0,Male
298,Subscriber,1992.0,Male
625,Customer,1990.0,Female
2034,Subscriber,1964.0,Male
3541,Subscriber,1995.0,Male
3155,Subscriber,1986.0,Male
3105,Customer,1999.0,Male
2258,Subscriber,1997.0,Male
245,Subscriber,1994.0,Male
3001,Subscriber,1989.0,Male
2921,Subscriber,1993.0,Male
2685,Subscriber,1991.0,Male
1684,Subscriber,1986.0,Female
1446,Subscriber,1986.0,Female
278,Customer,1983.0,Female
2728,Subscriber,1994.0,Female
2649,Subscriber,1996.0,Female
369,Subscriber,1965.0,Other
1094,Subscriber,1978.0,Female
2058,Subscriber,1992.0,Male
1529,Subscriber,1989.0,Male
2716,Subscriber,1992.0,Male
2450,Subscriber,1981.0,Male
1508,Subscriber,1994.0,Female
806,Subscriber,1970.0,Male
3508,Subscriber,1991.0,Female
2385,Customer,1991.0,Male
2650,Subscriber,1989.0,Male
1191,Subscriber,1990.0,Male
2682,Subscriber,1991.0,Male
435,Subscriber,1990.0,Male
584,Subscriber,1982.0,Female
2359,Subscriber,1998.0,Male
231,Subscriber,1990.0,Female
2019,Customer,1982.0,Male
829,Subscriber,1979.0,Female
3210,Subscriber,1957.0,Female
2393,Customer,1996.0,Male
1130,Subscriber,1993.0,Male
1815,Subscriber,1988.0,Female
3674,Subscriber,1972.0,Male
2632,Customer,1961.0,Male
2414,Customer,,
2181,Subscriber,1976.0,Male
3623,Subscriber,1985.0,Male
1782,Subscriber,1994.0,Male
1813,Subscriber,1997.0,Female
726,Subscriber,1993.0,Male
2930,Subscriber,1994.0,Male
156,Subscriber,1989.0,Male
2437,Subscriber,1957.0,Male
3298,Subscriber,1959.0,Female
2455,Subscriber,1993.0,Male
27,Customer,,
1034,Subscriber,1990.0,Female
1065,Customer,,
3562,Subscriber,1959.0,Male
3226,Customer,1990.0,Female
3299,Subscriber,1967.0,Male
731,Subscriber,1997.0,Male
2934,Subscriber,1977.0,Male
1131,Subscriber,1967.0,Male
1060,Subscriber,1984.0,Female
1629,Subscriber,1995.0,Male
2353,Subscriber,1980.0,Male
3171,Subscriber,1995.0,Male
1353,Subscriber,1972.0,Male
1187,Subscriber,1978.0,Male
3270,Customer,1991.0,Male
686,Subscriber,1989.0,Male
1359,Subscriber,1990.0,Male
481,Subscriber,1992.0,Male
1614,Customer,1988.0,Male
3394,Subscriber,1993.0,Male
632,Subscriber,1991.0,Male
2721,Subscriber,1982.0,Female
1769,Subscriber,1987.0,Male
1678,Customer,1978.0,Male
3351,Customer,1991.0,Male
436,Subscriber,1990.0,Male
3682,Subscriber,2000.0,Male
863,Subscriber,1987.0,Female
2476,Customer,1997.0,Female
3605,Customer,1997.0,Female
4284,Subscriber,1995.0,Male
3866,Subscriber,1969.0,Male
2754,Subscriber,1995.0,Male
2643,Subscriber,1999.0,Male
2852,Customer,1984.0,Male
270,Subscriber,1999.0,Male
2953,Subscriber,1987.0,Female
2585,Subscriber,1991.0,Male
1717,Subscriber,1990.0,Male
297,Subscriber,1994.0,Male
2658,Subscriber,1993.0,Male
145,Subscriber,1994.0,Male
1691,Subscriber,1994.0,Male
1836,Customer,1998.0,Male
687,Customer,1989.0,Female
3724,Customer,,
1621,Subscriber,1993.0,Male
2512,Subscriber,1966.0,Male
1271,Customer,,
671,Subscriber,1997.0,Female
399,Subscriber,1994.0,Female
1822,Customer,,
1737,Customer,1989.0,Female
772,Customer,1989.0,Female
1993,Customer,1989.0,Female
1486,Customer,1993.0,Male
2956,Subscriber,1997.0,Male
2361,Subscriber,1982.0,Male
1674,Subscriber,2000.0,Male
3166,Subscriber,1994.0,Female
2652,Subscriber,1996.0,Female
2577,Subscriber,2000.0,Male
1874,Subscriber,1971.0,Female
400,Subscriber,1974.0,Male
3252,Customer,,
2608,Customer,,
93,Subscriber,1974.0,Male
2334,Subscriber,1994.0,Male
602,Subscriber,1993.0,Male
3698,Customer,1986.0,Female
2293,Customer,1986.0,Male
1488,Subscriber,1981.0,Male
827,Customer,1995.0,Male
2757,Subscriber,1977.0,Male
2556,Subscriber,1993.0,Male
1167,Subscriber,1993.0,Female
1512,Subscriber,1987.0,Male
191,Subscriber,1984.0,Male
3475,Subscriber,1989.0,Male
2256,Customer,,
3529,Subscriber,1992.0,Male
533,Subscriber,1992.0,Male
331,Customer,,
1908,Subscriber,1995.0,Male
4009,Subscriber,2000.0,Male
2059,Subscriber,1994.0,Male
588,Subscriber,1993.0,Male
2640,Subscriber,1993.0,Male
2159,Subscriber,1966.0,Male
3574,Subscriber,,
2860,Subscriber,1989.0,Male
206,Customer,1996.0,Male
2303,Subscriber,1992.0,Male
2219,Customer,1997.0,Male
1127,Subscriber,1971.0,Male
1006,Subscriber,1991.0,Male
2989,Customer,,
963,Subscriber,1986.0,Female
